"participant-ID","male","av/car","perspective","scenario","numb_childrenL","numb_adultL","numb_adultR","left_first","selected_option","difficulty_of_decision","response_time1","response_time2"
"KSR08","True","True","2","2","0","2","0","True","Zweiteres","89","4.905548","3.628113"
"KSR08","True","True","2","0","1","1","3","False","Zweiteres","80","1.302124","4.014648"
"KSR08","True","True","2","1","0","2","4","True","Ersteres","100","1.938416","2.530823"
"KSR08","True","True","2","0","2","1","5","False","Zweiteres","100","0.8547974","2.420471"
"ERS02","True","False","0","0","0","1","5","False","Zweiteres","79","4.833862","5.799789"
"ERS02","True","False","0","0","0","0","1","False","Zweiteres","100","5.807983","2.133484"
"ERS02","True","False","0","0","2","1","5","True","Zweiteres","80","2.663864","1.446625"
"ERS02","True","False","0","3","0","2","0","True","Zweiteres","100","3.13707","1.252579"
"ERS02","True","False","0","0","1","1","3","True","Zweiteres","88","5.53186","3.482117"
"ERS02","True","False","0","2","0","2","0","True","Ersteres","72","5.365631","4.620026"
"ERS02","True","False","0","1","0","1","2","False","Ersteres","70","2.829254","3.425751"
"ERS02","True","False","0","1","0","2","4","False","Ersteres","32","12.17981","5.490601"
"KSW06","False","False","3","0","0","1","5","True","Zweiteres","30","13.48024","6.056229"
"KSW06","False","False","3","0","0","0","1","False","Zweiteres","91","0.8309479","1.760422"
"KSW06","False","False","3","1","0","2","4","False","Ersteres","65","1.16861","3.410919"
"KSW06","False","False","3","0","1","1","3","False","Ersteres","83","1.918854","3.230652"
"KSW06","False","False","3","0","2","1","5","False","Ersteres","91","1.666504","2.199982"
"KSW06","False","False","3","1","0","1","2","False","Ersteres","85","0.9194336","1.225159"
"KSW06","False","False","3","3","0","2","0","True","Zweiteres","20","2.355225","2.213226"
"KSW06","False","False","3","2","0","2","0","False","Zweiteres","89","0.6708374","1.418457"
"MDO06","True","True","1","0","0","1","5","False","Zweiteres","87","17.33736","7.682831"
"MDO06","True","True","1","0","0","0","1","False","Zweiteres","100","6.824402","2.636444"
"MDO06","True","True","1","1","0","2","4","False","Zweiteres","52","12.11502","15.84921"
"MDO06","True","True","1","3","0","2","0","True","Zweiteres","68","9.673462","7.919006"
"MDO06","True","True","1","0","2","1","5","True","Zweiteres","0","34.90268","2.004486"
"MDO06","True","True","1","1","0","1","2","True","Ersteres","64","7.98468","6.480164"
"MDO06","True","True","1","2","0","2","0","True","Zweiteres","18","32.68054","5.15155"
"MDO06","True","True","1","0","1","1","3","True","Zweiteres","23","18.85883","2.955811"
"GNM06","True","True","0","0","0","1","5","True","Ersteres","100","5.788467","2.376472"
"GNM06","True","True","0","0","0","0","1","False","Zweiteres","100","3.65274","1.440567"
"GNM06","True","True","0","3","0","2","0","True","Zweiteres","90","6.199692","0.9043427"
"GNM06","True","True","0","0","2","1","5","False","Zweiteres","4","15.07332","3.468506"
"GNM06","True","True","0","2","0","2","0","True","Zweiteres","87","1.79837","1.490326"
"GNM06","True","True","0","0","1","1","3","False","Zweiteres","50","3.023682","3.074982"
"GNM06","True","True","0","1","0","2","4","True","Ersteres","100","2.083038","4.853333"
"GNM06","True","True","0","1","0","1","2","False","Zweiteres","96","3.184357","1.786102"
"MRR05","True","True","1","0","0","1","5","True","Ersteres","100","4.23703","2.453629"
"MRR05","True","True","1","0","0","0","1","False","Zweiteres","100","1.402679","1.925995"
"MRR05","True","True","1","2","0","2","0","False","Zweiteres","50","1.507324","6.065643"
"MRR05","True","True","1","1","0","1","2","False","Zweiteres","100","1.330017","2.09906"
"MRR05","True","True","1","0","1","1","3","True","Ersteres","73","3.17453","2.389709"
"MRR05","True","True","1","0","2","1","5","False","Ersteres","8","17.69586","1.473816"
"MRR05","True","True","1","3","0","2","0","True","Zweiteres","23","1.276855","1.336853"
"MRR05","True","True","1","1","0","2","4","False","Ersteres","8","3.6026","1.144531"
"VDG09","True","False","2","0","0","1","5","False","Zweiteres","83","9.790527","9.434395"
"VDG09","True","False","2","0","0","0","1","False","Zweiteres","100","3.726074","1.702545"
"VDG09","True","False","2","1","0","2","4","False","Ersteres","90","2.523834","4.769958"
"VDG09","True","False","2","0","1","1","3","True","Zweiteres","28","10.45197","8.078644"
"VDG09","True","False","2","3","0","2","0","False","Zweiteres","63","7.949951","7.3172"
"VDG09","True","False","2","0","2","1","5","False","Zweiteres","88","2.175812","2.794647"
"VDG09","True","False","2","2","0","2","0","False","Zweiteres","68","1.463837","4.109863"
"VDG09","True","False","2","1","0","1","2","False","Ersteres","91","1.434937","1.837769"
"UJB05","False","False","1","0","0","1","5","False","Zweiteres","77","10.64703","11.53598"
"UJB05","False","False","1","0","0","0","1","False","Zweiteres","100","8.448135","2.487091"
"UJB05","False","False","1","0","1","1","3","False","Ersteres","10","27.20139","7.581116"
"UJB05","False","False","1","0","2","1","5","True","Ersteres","30","9.45462","8.394592"
"UJB05","False","False","1","3","0","2","0","False","Ersteres","38","16.47879","13.37793"
"UJB05","False","False","1","1","0","1","2","False","Zweiteres","72","2.807434","3.972412"
"UJB05","False","False","1","1","0","2","4","False","Zweiteres","79","3.550781","6.926514"
"UJB05","False","False","1","2","0","2","0","False","Zweiteres","22","14.4812","4.585815"
"ASS09","False","True","2","0","0","1","5","False","Zweiteres","68","24.44131","7.772339"
"ASS09","False","True","2","0","0","0","1","False","Zweiteres","100","3.888489","6.399033"
"ASS09","False","True","2","3","0","2","0","True","Zweiteres","27","3.74881","5.734009"
"ASS09","False","True","2","1","0","1","2","True","Ersteres","76","1.604401","5.622345"
"ASS09","False","True","2","0","1","1","3","False","Ersteres","59","5.657318","4.406677"
"ASS09","False","True","2","1","0","2","4","False","Zweiteres","38","2.287628","6.324249"
"ASS09","False","True","2","0","2","1","5","False","Ersteres","63","1.938416","9.075012"
"ASS09","False","True","2","2","0","2","0","True","Ersteres","0","10.77118","3.727112"
"BHL11","True","False","0","0","0","1","5","True","Zweiteres","30","38.6508","21.98233"
"BHL11","True","False","0","0","0","0","1","True","Ersteres","100","4.468323","3.283661"
"BHL11","True","False","0","1","0","1","2","True","Zweiteres","100","18.54492","9.390839"
"BHL11","True","False","0","0","2","1","5","False","Ersteres","20","6.138641","6.472015"
"BHL11","True","False","0","3","0","2","0","True","Zweiteres","100","10.70471","1.894836"
"BHL11","True","False","0","0","1","1","3","False","Ersteres","34","9.583862","1.740479"
"BHL11","True","False","0","2","0","2","0","False","Zweiteres","72","2.443115","2.080505"
"BHL11","True","False","0","1","0","2","4","False","Zweiteres","67","3.289978","5.08728"
"GTH10","True","True","2","0","0","1","5","False","Zweiteres","100","8.308624","4.983307"
"GTH10","True","True","2","0","0","0","1","True","Ersteres","75","16.26753","11.25464"
"GTH10","True","True","2","0","2","1","5","True","Zweiteres","85","5.681","5.600342"
"GTH10","True","True","2","3","0","2","0","False","Ersteres","100","3.261841","1.675079"
"GTH10","True","True","2","1","0","2","4","False","Ersteres","39","15.3349","4.178497"
"GTH10","True","True","2","0","1","1","3","True","Zweiteres","0","14.64926","48.79285"
"GTH10","True","True","2","1","0","1","2","True","Zweiteres","23","26.6391","2.95874"
"GTH10","True","True","2","2","0","2","0","True","Zweiteres","18","37.60126","6.049988"
"BNL12","False","True","3","0","0","1","5","True","Ersteres","76","16.11017","3.961914"
"BNL12","False","True","3","0","0","0","1","True","Ersteres","100","8.511292","4.758484"
"BNL12","False","True","3","1","0","2","4","False","Zweiteres","50","8.337158","2.363464"
"BNL12","False","True","3","1","0","1","2","False","Zweiteres","31","7.245544","3.108948"
"BNL12","False","True","3","2","0","2","0","True","Ersteres","50","4.412109","4.76947"
"BNL12","False","True","3","3","0","2","0","True","Zweiteres","50","14.15198","1.240112"
"BNL12","False","True","3","0","1","1","3","False","Ersteres","50","2.52124","1.222412"
"BNL12","False","True","3","0","2","1","5","True","Zweiteres","73","6.271851","3.311768"
"RIO02","False","False","1","0","0","1","5","False","Zweiteres","65","6.379517","3.271118"
"RIO02","False","False","1","0","0","0","1","True","Ersteres","100","3.109497","3.067383"
"RIO02","False","False","1","1","0","2","4","False","Zweiteres","75","2.284973","2.741333"
"RIO02","False","False","1","0","1","1","3","False","Zweiteres","72","2.309692","4.126038"
"RIO02","False","False","1","1","0","1","2","False","Zweiteres","69","1.757385","1.271606"
"RIO02","False","False","1","2","0","2","0","True","Ersteres","69","1.106445","1.998718"
"RIO02","False","False","1","3","0","2","0","True","Zweiteres","69","1.601074","1.102356"
"RIO02","False","False","1","0","2","1","5","False","Zweiteres","74","2.493774","2.356873"
"CSS02","True","False","3","0","0","1","5","False","Zweiteres","66","8.965088","7.934738"
"CSS02","True","False","3","0","0","0","1","False","Zweiteres","100","2.158936","4.621094"
"CSS02","True","False","3","0","2","1","5","False","Zweiteres","27","9.229309","2.442993"
"CSS02","True","False","3","1","0","1","2","True","Ersteres","70","1.914063","4.486115"
"CSS02","True","False","3","1","0","2","4","False","Zweiteres","73","7.695251","2.826447"
"CSS02","True","False","3","2","0","2","0","True","Zweiteres","69","3.270813","1.979004"
"CSS02","True","False","3","3","0","2","0","False","Ersteres","73","2.244019","4.681091"
"CSS02","True","False","3","0","1","1","3","True","Ersteres","30","1.957031","4.152771"
"MPW07","False","False","0","0","0","1","5","False","Ersteres","76","53.04021","8.471619"
"MPW07","False","False","0","0","0","0","1","False","Ersteres","69","15.07114","4.408661"
"MPW07","False","False","0","0","2","1","5","True","Zweiteres","50","4.917969","5.268188"
"MPW07","False","False","0","2","0","2","0","True","Ersteres","80","2.034454","4.488617"
"MPW07","False","False","0","0","1","1","3","False","Ersteres","87","11.70724","3.349243"
"MPW07","False","False","0","1","0","2","4","True","Zweiteres","69","1.857422","1.90686"
"MPW07","False","False","0","1","0","1","2","True","Zweiteres","68","2.192932","1.437195"
"MPW07","False","False","0","3","0","2","0","False","Ersteres","100","2.841553","2.096436"
"MDI04","False","False","2","0","0","1","5","True","Ersteres","100","5.435486","4.304626"
"MDI04","False","False","2","0","0","0","1","True","Ersteres","100","3.280579","2.963318"
"MDI04","False","False","2","1","0","2","4","True","Ersteres","100","6.736877","3.796234"
"MDI04","False","False","2","1","0","1","2","True","Zweiteres","100","5.695496","3.229309"
"MDI04","False","False","2","2","0","2","0","True","Ersteres","21","20.91669","4.941528"
"MDI04","False","False","2","0","2","1","5","True","Ersteres","64","6.122498","2.768616"
"MDI04","False","False","2","0","1","1","3","True","Ersteres","64","7.212708","8.112305"
"MDI04","False","False","2","3","0","2","0","False","Ersteres","80","17.70483","2.959351"
"KFD05","True","False","2","0","0","1","5","True","Zweiteres","0","11.8268","4.158401"
"KFD05","True","False","2","0","0","0","1","False","Zweiteres","100","2.62352","2.659714"
"KFD05","True","False","2","0","1","1","3","False","Ersteres","11","2.221405","3.854858"
"KFD05","True","False","2","3","0","2","0","False","Ersteres","68","1.097626","5.950623"
"KFD05","True","False","2","1","0","2","4","False","Ersteres","12","2.372528","4.206451"
"KFD05","True","False","2","2","0","2","0","True","Zweiteres","19","4.341522","1.924652"
"KFD05","True","False","2","0","2","1","5","True","Zweiteres","19","3.683746","2.997223"
"KFD05","True","False","2","1","0","1","2","True","Zweiteres","24","1.718597","1.230316"
"PBD01","True","False","0","0","0","1","5","False","Zweiteres","100","6.610249","4.581795"
"PBD01","True","False","0","0","0","0","1","True","Ersteres","100","2.765572","1.467995"
"PBD01","True","False","0","1","0","2","4","False","Zweiteres","79","9.250778","2.12175"
"PBD01","True","False","0","2","0","2","0","True","Zweiteres","100","2.605362","1.058319"
"PBD01","True","False","0","0","1","1","3","False","Ersteres","50","2.848389","0.7041321"
"PBD01","True","False","0","3","0","2","0","False","Zweiteres","50","1.223602","1.848114"
"PBD01","True","False","0","1","0","1","2","True","Ersteres","61","2.222717","0.8935547"
"PBD01","True","False","0","0","2","1","5","False","Zweiteres","61","1.096069","0.5570679"
"SSV11","False","False","1","0","0","1","5","False","Ersteres","64","7.472168","14.43161"
"SSV11","False","False","1","0","0","0","1","True","Ersteres","65","9.417297","5.974701"
"SSV11","False","False","1","3","0","2","0","False","Ersteres","100","2.519318","1.267181"
"SSV11","False","False","1","0","1","1","3","True","Zweiteres","100","1.925537","1.570618"
"SSV11","False","False","1","1","0","1","2","True","Zweiteres","72","8.188477","2.199402"
"SSV11","False","False","1","2","0","2","0","False","Zweiteres","0","1.818665","1.63269"
"SSV11","False","False","1","0","2","1","5","True","Zweiteres","78","3.81665","2.360168"
"SSV11","False","False","1","1","0","2","4","False","Zweiteres","0","12.66913","3.549255"
"DNJ09","True","False","1","0","0","1","5","False","Zweiteres","77","9.057472","15.09171"
"DNJ09","True","False","1","0","0","0","1","False","Zweiteres","100","2.801575","1.968155"
"DNJ09","True","False","1","0","2","1","5","False","Ersteres","63","4.44281","6.14624"
"DNJ09","True","False","1","1","0","2","4","True","Zweiteres","16","3.375977","6.453339"
"DNJ09","True","False","1","2","0","2","0","True","Ersteres","0","29.51559","1.569641"
"DNJ09","True","False","1","3","0","2","0","False","Ersteres","81","3.086456","1.528503"
"DNJ09","True","False","1","0","1","1","3","True","Zweiteres","66","5.594421","4.268921"
"DNJ09","True","False","1","1","0","1","2","False","Ersteres","13","5.859619","3.746399"
"YVZ10","True","True","1","0","0","1","5","True","Ersteres","76","13.86057","20.55372"
"YVZ10","True","True","1","0","0","0","1","False","Zweiteres","100","22.9837","7.297684"
"YVZ10","True","True","1","3","0","2","0","False","Ersteres","56","14.84949","16.37015"
"YVZ10","True","True","1","2","0","2","0","True","Zweiteres","100","4.450836","6.919922"
"YVZ10","True","True","1","1","0","2","4","True","Ersteres","74","3.831299","3.185089"
"YVZ10","True","True","1","0","1","1","3","False","Ersteres","9","4.902161","8.635681"
"YVZ10","True","True","1","1","0","1","2","False","Zweiteres","72","3.401428","3.75824"
"YVZ10","True","True","1","0","2","1","5","False","Ersteres","0","3.953491","1.666687"
"ARB02","True","False","0","0","0","1","5","True","Ersteres","100","22.55358","4.345192"
"ARB02","True","False","0","0","0","0","1","False","Zweiteres","100","2.494843","1.783142"
"ARB02","True","False","0","1","0","2","4","True","Ersteres","100","2.378464","1.296326"
"ARB02","True","False","0","2","0","2","0","True","Zweiteres","16","8.640839","2.1604"
"ARB02","True","False","0","0","2","1","5","True","Zweiteres","37","8.241852","3.786072"
"ARB02","True","False","0","1","0","1","2","False","Zweiteres","63","1.49704","1.641663"
"ARB02","True","False","0","3","0","2","0","False","Ersteres","71","1.981628","1.65976"
"ARB02","True","False","0","0","1","1","3","True","Zweiteres","69","3.030823","3.537048"
"GFB02","True","False","2","0","0","1","5","True","Ersteres","73","10.67342","10.0249"
"GFB02","True","False","2","0","0","0","1","False","Zweiteres","100","6.320755","1.810699"
"GFB02","True","False","2","2","0","2","0","True","Ersteres","63","29.57053","5.154724"
"GFB02","True","False","2","0","1","1","3","True","Ersteres","65","10.3876","4.134369"
"GFB02","True","False","2","3","0","2","0","False","Ersteres","100","1.831909","4.624023"
"GFB02","True","False","2","0","2","1","5","False","Zweiteres","18","10.3208","3.306519"
"GFB02","True","False","2","1","0","2","4","True","Zweiteres","100","0.9666748","2.831238"
"GFB02","True","False","2","1","0","1","2","False","Zweiteres","100","1.735596","2.419922"
"PAH09","False","True","2","0","0","1","5","False","Zweiteres","35","26.56113","9.773804"
"PAH09","False","True","2","0","0","0","1","True","Ersteres","100","3.677032","1.885437"
"PAH09","False","True","2","2","0","2","0","True","Zweiteres","34","18.81473","8.774261"
"PAH09","False","True","2","3","0","2","0","False","Ersteres","68","5.403687","4.090576"
"PAH09","False","True","2","0","1","1","3","False","Ersteres","64","15.99188","6.682617"
"PAH09","False","True","2","0","2","1","5","False","Zweiteres","66","4.284607","11.62292"
"PAH09","False","True","2","1","0","2","4","False","Ersteres","33","7.67572","5.840271"
"PAH09","False","True","2","1","0","1","2","True","Zweiteres","87","16.12225","3.525757"
"HCS08","True","False","0","0","0","1","5","False","Zweiteres","100","10.82373","4.300034"
"HCS08","True","False","0","0","0","0","1","True","Ersteres","100","10.50601","1.601898"
"HCS08","True","False","0","1","0","2","4","True","Ersteres","100","2.267456","1.208099"
"HCS08","True","False","0","2","0","2","0","True","Ersteres","10","9.773773","10.85678"
"HCS08","True","False","0","0","2","1","5","True","Zweiteres","4","21.21521","2.431091"
"HCS08","True","False","0","1","0","1","2","True","Ersteres","100","1.789917","5.615601"
"HCS08","True","False","0","3","0","2","0","False","Ersteres","100","10.04987","1.644714"
"HCS08","True","False","0","0","1","1","3","True","Zweiteres","64","20.34875","7.15094"
"ACS23","True","True","2","0","0","1","5","False","Zweiteres","63","17.8186","9.424652"
"ACS23","True","True","2","0","0","0","1","False","Zweiteres","100","1.984848","1.254532"
"ACS23","True","True","2","2","0","2","0","False","Zweiteres","100","19.0424","7.340698"
"ACS23","True","True","2","1","0","1","2","True","Ersteres","100","3.796021","1.800201"
"ACS23","True","True","2","1","0","2","4","True","Zweiteres","92","13.93979","3.619049"
"ACS23","True","True","2","3","0","2","0","False","Ersteres","35","9.519562","8.117584"
"ACS23","True","True","2","0","2","1","5","False","Zweiteres","22","19.12225","5.172119"
"ACS23","True","True","2","0","1","1","3","True","Ersteres","38","22.05804","4.347595"
"ARC09","False","True","1","0","0","1","5","False","Zweiteres","18","8.063416","7.886993"
"ARC09","False","True","1","0","0","0","1","False","Zweiteres","100","6.438736","3.435516"
"ARC09","False","True","1","0","2","1","5","False","Ersteres","15","7.037689","3.618225"
"ARC09","False","True","1","0","1","1","3","True","Zweiteres","52","2.630524","7.869049"
"ARC09","False","True","1","1","0","1","2","True","Zweiteres","80","5.668579","2.496521"
"ARC09","False","True","1","1","0","2","4","False","Zweiteres","76","4.680573","2.389862"
"ARC09","False","True","1","2","0","2","0","False","Zweiteres","24","3.853271","4.591309"
"ARC09","False","True","1","3","0","2","0","True","Zweiteres","91","3.36438","3.60553"
"BDB10","False","True","2","0","0","1","5","True","Ersteres","83","10.64012","7.58802"
"BDB10","False","True","2","0","0","0","1","True","Ersteres","19","14.27432","3.262054"
"BDB10","False","True","2","2","0","2","0","False","Ersteres","15","7.432037","5.189423"
"BDB10","False","True","2","1","0","1","2","False","Zweiteres","0","5.063873","2.535889"
"BDB10","False","True","2","0","2","1","5","False","Ersteres","0","38.95541","1.970215"
"BDB10","False","True","2","0","1","1","3","True","Zweiteres","0","7.793823","1.800354"
"BDB10","False","True","2","1","0","2","4","True","Ersteres","8","2.147583","5.670959"
"BDB10","False","True","2","3","0","2","0","True","Zweiteres","32","2.084839","2.808105"
"KTN03","True","True","1","0","0","1","5","True","Ersteres","25","13.53741","8.031509"
"KTN03","True","True","1","0","0","0","1","False","Zweiteres","100","2.677444","2.013977"
"KTN03","True","True","1","1","0","1","2","False","Ersteres","38","6.681152","7.526978"
"KTN03","True","True","1","0","1","1","3","False","Ersteres","13","2.040649","2.648804"
"KTN03","True","True","1","0","2","1","5","True","Zweiteres","0","1.825439","1.268707"
"KTN03","True","True","1","3","0","2","0","True","Ersteres","36","9.127197","3.172729"
"KTN03","True","True","1","1","0","2","4","False","Ersteres","0","3.211487","1.11145"
"KTN03","True","True","1","2","0","2","0","False","Zweiteres","5","3.790405","5.111816"
"KPR03","False","True","0","0","0","1","5","False","Zweiteres","100","9.166656","4.428474"
"KPR03","False","True","0","0","0","0","1","True","Ersteres","100","2.849716","2.612228"
"KPR03","False","True","0","0","2","1","5","True","Ersteres","71","1.765121","2.066177"
"KPR03","False","True","0","0","1","1","3","True","Ersteres","87","4.491302","1.786087"
"KPR03","False","True","0","1","0","1","2","False","Zweiteres","72","1.560638","1.46637"
"KPR03","False","True","0","3","0","2","0","True","Ersteres","50","1.314331","0.3834839"
"KPR03","False","True","0","2","0","2","0","True","Ersteres","76","1.041931","1.973907"
"KPR03","False","True","0","1","0","2","4","True","Ersteres","82","1.056915","1.310974"
"EHA05","True","False","0","0","0","1","5","False","Ersteres","93","13.54502","6.303719"
"EHA05","True","False","0","0","0","0","1","False","Zweiteres","100","7.147354","2.603882"
"EHA05","True","False","0","0","2","1","5","True","Ersteres","59","3.372192","10.52315"
"EHA05","True","False","0","1","0","1","2","False","Zweiteres","86","9.516541","7.763245"
"EHA05","True","False","0","2","0","2","0","False","Zweiteres","100","2.222931","1.898804"
"EHA05","True","False","0","3","0","2","0","True","Ersteres","100","8.327606","1.53714"
"EHA05","True","False","0","1","0","2","4","False","Zweiteres","74","1.709351","1.987793"
"EHA05","True","False","0","0","1","1","3","False","Zweiteres","63","6.445496","1.998779"
"NAM09","True","False","3","0","0","1","5","False","Zweiteres","52","19.26373","25.96259"
"NAM09","True","False","3","0","0","0","1","False","Zweiteres","100","7.633606","2.186584"
"NAM09","True","False","3","1","0","1","2","False","Zweiteres","50","7.732483","1.102661"
"NAM09","True","False","3","1","0","2","4","False","Zweiteres","50","4.766174","5.757385"
"NAM09","True","False","3","2","0","2","0","False","Zweiteres","100","6.338135","6.639343"
"NAM09","True","False","3","0","2","1","5","False","Ersteres","89","5.822449","7.705383"
"NAM09","True","False","3","3","0","2","0","False","Ersteres","100","1.326599","1.476929"
"NAM09","True","False","3","0","1","1","3","False","Ersteres","80","12.72064","5.977173"
"ATL03","False","True","3","0","0","1","5","True","Ersteres","56","9.015701","10.62241"
"ATL03","False","True","3","0","0","0","1","True","Ersteres","58","9.561218","4.579697"
"ATL03","False","True","3","1","0","2","4","True","Ersteres","59","1.823868","2.867416"
"ATL03","False","True","3","2","0","2","0","True","Zweiteres","27","2.248749","3.838776"
"ATL03","False","True","3","1","0","1","2","True","Ersteres","50","2.387085","2.840179"
"ATL03","False","True","3","3","0","2","0","True","Zweiteres","30","3.429138","3.650635"
"ATL03","False","True","3","0","1","1","3","False","Ersteres","39","2.074768","3.655243"
"ATL03","False","True","3","0","2","1","5","True","Zweiteres","36","4.597473","2.171448"
"CSI05","True","True","1","0","0","1","5","False","Zweiteres","93","4.032394","4.622803"
"CSI05","True","True","1","0","0","0","1","False","Zweiteres","100","2.629929","2.26123"
"CSI05","True","True","1","0","1","1","3","False","Zweiteres","72","1.355286","2.296539"
"CSI05","True","True","1","1","0","2","4","False","Zweiteres","91","1.182037","1.889252"
"CSI05","True","True","1","1","0","1","2","True","Ersteres","93","5.507538","3.294373"
"CSI05","True","True","1","3","0","2","0","False","Zweiteres","66","7.068268","1.084473"
"CSI05","True","True","1","0","2","1","5","True","Ersteres","50","1.806091","5.028931"
"CSI05","True","True","1","2","0","2","0","True","Ersteres","86","3.221497","1.514587"
"ERO06","False","False","1","0","0","1","5","False","Zweiteres","84","4.208801","5.732521"
"ERO06","False","False","1","0","0","0","1","True","Ersteres","100","3.687729","1.963974"
"ERO06","False","False","1","3","0","2","0","True","Zweiteres","100","1.874466","4.090179"
"ERO06","False","False","1","0","1","1","3","True","Zweiteres","0","2.417419","1.683594"
"ERO06","False","False","1","0","2","1","5","False","Ersteres","0","1.794403","1.166016"
"ERO06","False","False","1","1","0","1","2","True","Ersteres","66","2.690613","3.017151"
"ERO06","False","False","1","2","0","2","0","False","Zweiteres","32","13.3439","2.976807"
"ERO06","False","False","1","1","0","2","4","False","Zweiteres","69","6.858704","3.17157"
"MNL02","False","True","2","0","0","1","5","True","Ersteres","95","15.82823","9.493744"
"MNL02","False","True","2","0","0","0","1","True","Ersteres","100","7.023102","2.884552"
"MNL02","False","True","2","1","0","1","2","True","Ersteres","66","3.432373","6.028503"
"MNL02","False","True","2","3","0","2","0","True","Zweiteres","100","2.261536","2.329254"
"MNL02","False","True","2","1","0","2","4","True","Ersteres","74","4.878082","3.700684"
"MNL02","False","True","2","2","0","2","0","True","Zweiteres","78","2.378662","3.262024"
"MNL02","False","True","2","0","2","1","5","True","Ersteres","84","3.999634","4.824402"
"MNL02","False","True","2","0","1","1","3","True","Ersteres","82","3.841675","3.162659"
"AGO07","True","True","1","0","0","1","5","False","Zweiteres","66","8.047958","5.568085"
"AGO07","True","True","1","0","0","0","1","False","Zweiteres","100","3.296661","2.466995"
"AGO07","True","True","1","1","0","2","4","True","Ersteres","32","3.809052","4.009705"
"AGO07","True","True","1","0","1","1","3","True","Ersteres","0","12.09042","3.402222"
"AGO07","True","True","1","1","0","1","2","False","Zweiteres","36","8.113159","7.591644"
"AGO07","True","True","1","0","2","1","5","True","Zweiteres","7","3.606506","4.391113"
"AGO07","True","True","1","2","0","2","0","False","Ersteres","58","3.262817","2.701904"
"AGO07","True","True","1","3","0","2","0","True","Zweiteres","60","4.136108","1.785645"
"HRH29","True","False","1","0","0","1","5","True","Ersteres","78","19.2001","7.752579"
"HRH29","True","False","1","0","0","0","1","True","Ersteres","100","3.829514","1.833603"
"HRH29","True","False","1","3","0","2","0","False","Ersteres","34","12.34515","2.566528"
"HRH29","True","False","1","1","0","1","2","True","Ersteres","65","2.463287","2.081055"
"HRH29","True","False","1","1","0","2","4","True","Ersteres","100","1.917572","2.606201"
"HRH29","True","False","1","0","1","1","3","False","Ersteres","72","9.005219","3.516113"
"HRH29","True","False","1","2","0","2","0","False","Ersteres","91","1.52417","1.324402"
"HRH29","True","False","1","0","2","1","5","False","Ersteres","33","3.0802","1.521729"
"KSH02","True","True","3","0","0","1","5","False","Zweiteres","83","23.40124","13.24686"
"KSH02","True","True","3","0","0","0","1","False","Zweiteres","100","5.966339","3.125916"
"KSH02","True","True","3","3","0","2","0","True","Ersteres","29","11.13409","5.028656"
"KSH02","True","True","3","1","0","1","2","False","Zweiteres","73","5.354065","6.016754"
"KSH02","True","True","3","1","0","2","4","True","Ersteres","70","9.500488","5.723938"
"KSH02","True","True","3","2","0","2","0","False","Ersteres","7","19.50897","2.574524"
"KSH02","True","True","3","0","1","1","3","True","Zweiteres","9","3.402954","3.008606"
"KSH02","True","True","3","0","2","1","5","False","Ersteres","8","5.334045","1.368225"
"CNB12","True","True","1","0","0","1","5","False","Zweiteres","66","11.82361","8.940979"
"CNB12","True","True","1","0","0","0","1","False","Zweiteres","51","5.550262","2.815918"
"CNB12","True","True","1","1","0","1","2","True","Ersteres","35","8.301636","2.063965"
"CNB12","True","True","1","1","0","2","4","True","Ersteres","66","19.68835","2.40564"
"CNB12","True","True","1","0","1","1","3","True","Ersteres","82","4.917297","4.577148"
"CNB12","True","True","1","0","2","1","5","False","Zweiteres","78","6.721985","3.127991"
"CNB12","True","True","1","3","0","2","0","False","Ersteres","76","2.228516","2.44043"
"CNB12","True","True","1","2","0","2","0","True","Zweiteres","68","3.974182","1.186646"
"NRA05","False","False","0","0","0","1","5","False","Zweiteres","32","12.71387","3.560547"
"NRA05","False","False","0","0","0","0","1","True","Ersteres","100","6.493561","2.419952"
"NRA05","False","False","0","1","0","1","2","False","Zweiteres","28","4.027985","1.83606"
"NRA05","False","False","0","3","0","2","0","True","Zweiteres","89","1.117889","1.69873"
"NRA05","False","False","0","0","2","1","5","False","Zweiteres","16","8.319641","1.766541"
"NRA05","False","False","0","1","0","2","4","True","Ersteres","32","2.087646","1.801239"
"NRA05","False","False","0","2","0","2","0","True","Ersteres","0","11.32932","2.789246"
"NRA05","False","False","0","0","1","1","3","True","Zweiteres","50","5.560486","1.867371"
"VDV10","True","True","0","0","0","1","5","True","Ersteres","67","10.67458","14.2897"
"VDV10","True","True","0","0","0","0","1","True","Ersteres","94","6.16272","2.225677"
"VDV10","True","True","0","3","0","2","0","False","Ersteres","17","4.940506","3.905838"
"VDV10","True","True","0","1","0","2","4","True","Ersteres","74","2.657501","10.42218"
"VDV10","True","True","0","1","0","1","2","False","Zweiteres","50","4.174286","2.203583"
"VDV10","True","True","0","0","1","1","3","False","Ersteres","27","3.233978","4.149261"
"VDV10","True","True","0","2","0","2","0","True","Ersteres","35","2.43808","3.950958"
"VDV10","True","True","0","0","2","1","5","True","Zweiteres","11","5.997375","2.525391"
"PFH05","False","False","2","0","0","1","5","True","Ersteres","82","8.267548","7.213081"
"PFH05","False","False","2","0","0","0","1","True","Ersteres","86","3.984024","2.662766"
